15   Pix  0  0
15   Pix  0  1
15   Pix  0  2
15   Pix  0  3
15   Pix  0  4
15   Pix  0  5
15   Pix  0  6
15   Pix  0  7
15   Pix  0  8
15   Pix  0  9
15   Pix  0 10
15   Pix  0 11
15   Pix  0 12
15   Pix  0 13
15   Pix  0 14
15   Pix  0 15
15   Pix  0 16
15   Pix  0 17
15   Pix  0 18
15   Pix  0 19
15   Pix  0 20
15   Pix  0 21
15   Pix  0 22
15   Pix  0 23
15   Pix  0 24
15   Pix  0 25
15   Pix  0 26
15   Pix  0 27
15   Pix  0 28
15   Pix  0 29
15   Pix  0 30
15   Pix  0 31
15   Pix  0 32
15   Pix  0 33
15   Pix  0 34
15   Pix  0 35
15   Pix  0 36
15   Pix  0 37
15   Pix  0 38
15   Pix  0 39
15   Pix  0 40
15   Pix  0 41
15   Pix  0 42
15   Pix  0 43
15   Pix  0 44
15   Pix  0 45
15   Pix  0 46
15   Pix  0 47
15   Pix  0 48
15   Pix  0 49
15   Pix  0 50
15   Pix  0 51
15   Pix  0 52
15   Pix  0 53
15   Pix  0 54
15   Pix  0 55
15   Pix  0 56
15   Pix  0 57
15   Pix  0 58
15   Pix  0 59
15   Pix  0 60
15   Pix  0 61
15   Pix  0 62
15   Pix  0 63
15   Pix  0 64
15   Pix  0 65
15   Pix  0 66
15   Pix  0 67
15   Pix  0 68
15   Pix  0 69
15   Pix  0 70
15   Pix  0 71
15   Pix  0 72
15   Pix  0 73
15   Pix  0 74
15   Pix  0 75
15   Pix  0 76
15   Pix  0 77
15   Pix  0 78
15   Pix  0 79
15   Pix  1  0
15   Pix  1  1
15   Pix  1  2
15   Pix  1  3
15   Pix  1  4
15   Pix  1  5
15   Pix  1  6
15   Pix  1  7
15   Pix  1  8
15   Pix  1  9
15   Pix  1 10
15   Pix  1 11
15   Pix  1 12
15   Pix  1 13
15   Pix  1 14
15   Pix  1 15
15   Pix  1 16
15   Pix  1 17
15   Pix  1 18
15   Pix  1 19
15   Pix  1 20
15   Pix  1 21
15   Pix  1 22
15   Pix  1 23
15   Pix  1 24
15   Pix  1 25
15   Pix  1 26
15   Pix  1 27
15   Pix  1 28
15   Pix  1 29
15   Pix  1 30
15   Pix  1 31
15   Pix  1 32
15   Pix  1 33
15   Pix  1 34
15   Pix  1 35
15   Pix  1 36
15   Pix  1 37
15   Pix  1 38
15   Pix  1 39
15   Pix  1 40
15   Pix  1 41
15   Pix  1 42
15   Pix  1 43
15   Pix  1 44
15   Pix  1 45
15   Pix  1 46
15   Pix  1 47
15   Pix  1 48
15   Pix  1 49
15   Pix  1 50
15   Pix  1 51
15   Pix  1 52
15   Pix  1 53
15   Pix  1 54
15   Pix  1 55
15   Pix  1 56
15   Pix  1 57
15   Pix  1 58
15   Pix  1 59
15   Pix  1 60
15   Pix  1 61
15   Pix  1 62
15   Pix  1 63
15   Pix  1 64
15   Pix  1 65
15   Pix  1 66
15   Pix  1 67
15   Pix  1 68
15   Pix  1 69
15   Pix  1 70
15   Pix  1 71
15   Pix  1 72
15   Pix  1 73
15   Pix  1 74
15   Pix  1 75
15   Pix  1 76
15   Pix  1 77
15   Pix  1 78
15   Pix  1 79
15   Pix  2  0
15   Pix  2  1
15   Pix  2  2
15   Pix  2  3
15   Pix  2  4
15   Pix  2  5
15   Pix  2  6
15   Pix  2  7
15   Pix  2  8
15   Pix  2  9
15   Pix  2 10
15   Pix  2 11
15   Pix  2 12
15   Pix  2 13
15   Pix  2 14
15   Pix  2 15
15   Pix  2 16
15   Pix  2 17
15   Pix  2 18
15   Pix  2 19
15   Pix  2 20
15   Pix  2 21
15   Pix  2 22
15   Pix  2 23
15   Pix  2 24
15   Pix  2 25
15   Pix  2 26
15   Pix  2 27
15   Pix  2 28
15   Pix  2 29
15   Pix  2 30
15   Pix  2 31
15   Pix  2 32
15   Pix  2 33
15   Pix  2 34
15   Pix  2 35
15   Pix  2 36
15   Pix  2 37
15   Pix  2 38
15   Pix  2 39
15   Pix  2 40
15   Pix  2 41
15   Pix  2 42
15   Pix  2 43
15   Pix  2 44
15   Pix  2 45
15   Pix  2 46
15   Pix  2 47
15   Pix  2 48
15   Pix  2 49
15   Pix  2 50
15   Pix  2 51
15   Pix  2 52
15   Pix  2 53
15   Pix  2 54
15   Pix  2 55
15   Pix  2 56
15   Pix  2 57
15   Pix  2 58
15   Pix  2 59
15   Pix  2 60
15   Pix  2 61
15   Pix  2 62
15   Pix  2 63
15   Pix  2 64
15   Pix  2 65
15   Pix  2 66
15   Pix  2 67
15   Pix  2 68
15   Pix  2 69
15   Pix  2 70
15   Pix  2 71
15   Pix  2 72
15   Pix  2 73
15   Pix  2 74
15   Pix  2 75
15   Pix  2 76
15   Pix  2 77
15   Pix  2 78
15   Pix  2 79
15   Pix  3  0
15   Pix  3  1
15   Pix  3  2
15   Pix  3  3
15   Pix  3  4
15   Pix  3  5
15   Pix  3  6
15   Pix  3  7
15   Pix  3  8
15   Pix  3  9
15   Pix  3 10
15   Pix  3 11
15   Pix  3 12
15   Pix  3 13
15   Pix  3 14
15   Pix  3 15
15   Pix  3 16
15   Pix  3 17
15   Pix  3 18
15   Pix  3 19
15   Pix  3 20
15   Pix  3 21
15   Pix  3 22
15   Pix  3 23
15   Pix  3 24
15   Pix  3 25
15   Pix  3 26
15   Pix  3 27
15   Pix  3 28
15   Pix  3 29
15   Pix  3 30
15   Pix  3 31
15   Pix  3 32
15   Pix  3 33
15   Pix  3 34
15   Pix  3 35
15   Pix  3 36
15   Pix  3 37
15   Pix  3 38
15   Pix  3 39
15   Pix  3 40
15   Pix  3 41
15   Pix  3 42
15   Pix  3 43
15   Pix  3 44
15   Pix  3 45
15   Pix  3 46
15   Pix  3 47
15   Pix  3 48
15   Pix  3 49
15   Pix  3 50
15   Pix  3 51
15   Pix  3 52
15   Pix  3 53
15   Pix  3 54
15   Pix  3 55
15   Pix  3 56
15   Pix  3 57
15   Pix  3 58
15   Pix  3 59
15   Pix  3 60
15   Pix  3 61
15   Pix  3 62
15   Pix  3 63
15   Pix  3 64
15   Pix  3 65
15   Pix  3 66
15   Pix  3 67
15   Pix  3 68
15   Pix  3 69
15   Pix  3 70
15   Pix  3 71
15   Pix  3 72
15   Pix  3 73
15   Pix  3 74
15   Pix  3 75
15   Pix  3 76
15   Pix  3 77
15   Pix  3 78
15   Pix  3 79
15   Pix  4  0
15   Pix  4  1
15   Pix  4  2
15   Pix  4  3
15   Pix  4  4
15   Pix  4  5
15   Pix  4  6
15   Pix  4  7
15   Pix  4  8
15   Pix  4  9
15   Pix  4 10
15   Pix  4 11
15   Pix  4 12
15   Pix  4 13
15   Pix  4 14
15   Pix  4 15
15   Pix  4 16
15   Pix  4 17
15   Pix  4 18
15   Pix  4 19
15   Pix  4 20
